id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2013-460-ca22-o264-R32,2013-460,R32,10,(RET),ca22,Pavol Cervenak,SVK,25.553,o264,Josselin Ouanna,FRA,26.768,Q,,43 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-460-ca99-ba86-R32,2013-460,R32,11,,ca99,Marius Copil,ROU,22.26,ba86,Andreas Beck,GER,26.959,,WC,63 62,2,0,12,5,0,0,https://www.atptour.com/en/scores/2013/460/MS025/match-stats?isLive=False,62,11,4,28,49,25,28,13,21,0,0,38,49,12,35,12,18,3,7,9,8,24,53,62,102,,,,,,,,,,1,4,35,53,23,35,6,18,4,7,29,53,3,28,8,21,0,0,8,9,11,49,40,102,,,,,,,,,
2013-460-d499-k336-R32,2013-460,R32,6,(RET),d499,Frank Dancevic,CAN,28.319,k336,Ivo Karlovic,CRO,33.897,,6,67(4) 75 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-460-g858-bc65-R32,2013-460,R32,12,,g858,Ernests Gulbis,LAT,24.392,bc65,Matthias Bachinger,GER,25.801,,,61 62,2,0,12,3,0,0,https://www.atptour.com/en/scores/2013/460/MS017/match-stats?isLive=False,61,9,4,33,71,24,33,21,38,5,5,45,71,12,29,8,13,4,5,8,7,20,42,65,113,,,,,,,,,,0,1,29,42,17,29,5,13,1,5,22,42,9,33,17,38,0,5,7,8,26,71,48,113,,,,,,,,,
2013-460-h571-k624-R32,2013-460,R32,7,,h571,Jan Hajek,CZE,29.454,k624,Bastian Knittel,GER,29.451,7,Q,76(3) 64,2,0,13,10,1,0,https://www.atptour.com/en/scores/2013/460/MS024/match-stats?isLive=False,81,8,4,41,68,34,41,13,27,3,5,47,68,14,42,13,26,3,5,11,11,27,68,74,136,,,,,,,,,,6,6,42,68,28,42,13,26,2,5,41,68,7,41,14,27,2,5,11,11,21,68,62,136,,,,,,,,,
2013-460-i236-m836-R32,2013-460,R32,13,,i236,Uladzimir Ignatik,BLR,22.518,m836,Dominik Meffert,GER,31.782,,Q,64 63,2,0,12,7,0,0,https://www.atptour.com/en/scores/2013/460/MS022/match-stats?isLive=False,71,7,4,31,51,28,31,10,20,3,3,38,51,13,43,21,34,3,7,9,10,34,77,72,128,,,,,,,,,,7,4,43,77,30,43,13,34,4,7,43,77,3,31,10,20,0,3,10,9,13,51,56,128,,,,,,,,,
2013-460-m850-l987-R32,2013-460,R32,1,,m850,Paul-Henri Mathieu,FRA,31.024,l987,Dusan Lajovic,SRB,22.559,1 WC,,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2013/460/MS016/match-stats?isLive=False,68,4,1,23,50,18,23,20,27,0,1,38,50,17,39,14,28,3,10,10,9,31,67,69,117,,,,,,,,,,4,1,39,67,22,39,14,28,7,10,36,67,5,23,7,27,1,1,9,10,12,50,48,117,,,,,,,,,
2013-460-me89-p436-R32,2013-460,R32,4,(RET),me89,Illya Marchenko,UKR,25.368,p436,Bjorn Phau,GER,33.295,,4,63 30 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-460-p624-ma30-R32,2013-460,R32,3,,p624,Philipp Petzschner,GER,28.825,ma30,Gilles Muller,LUX,29.698,,3,61 16 64,2,1,13,11,0,0,https://www.atptour.com/en/scores/2013/460/MS027/match-stats?isLive=False,87,8,6,40,71,30,40,14,31,1,4,44,71,11,40,20,36,4,10,12,12,31,76,75,147,,,,,,,,,,8,6,40,76,29,40,16,36,6,10,45,76,10,40,17,31,3,4,12,12,27,71,72,147,,,,,,,,,
2013-460-r397-v490-R32,2013-460,R32,14,,r397,Olivier Rochus,BEL,32.008,v490,Matteo Viola,ITA,25.537,,,63 75,2,0,13,8,0,0,https://www.atptour.com/en/scores/2013/460/MS026/match-stats?isLive=False,77,1,2,31,60,21,31,17,29,3,5,38,60,14,34,18,32,5,10,10,11,32,66,70,126,,,,,,,,,,3,4,34,66,20,34,14,32,5,10,34,66,10,31,12,29,2,5,11,10,22,60,56,126,,,,,,,,,
2013-460-s963-b804-R32,2013-460,R32,15,,s963,Florent Serra,FRA,31.897,b804,Karol Beck,SVK,30.798,,,62 63,2,0,12,5,0,0,https://www.atptour.com/en/scores/2013/460/MS030/match-stats?isLive=False,61,4,4,41,66,30,41,9,25,5,7,39,66,9,24,16,23,5,7,9,8,25,47,64,113,,,,,,,,,,4,4,24,47,15,24,7,23,2,7,22,47,11,41,16,25,2,7,8,9,27,66,49,113,,,,,,,,,
2013-460-sl28-d750-R32,2013-460,R32,16,,sl28,Jan-Lennard Struff,GER,22.739,d750,Kenny De Schepper,FRA,25.645,WC,,63 62,2,0,12,5,0,0,https://www.atptour.com/en/scores/2013/460/MS029/match-stats?isLive=False,51,3,0,23,38,21,23,11,15,0,0,32,38,7,26,17,26,4,5,8,9,24,52,56,90,,,,,,,,,,7,7,26,52,19,26,9,26,1,5,28,52,2,23,4,15,0,0,9,8,6,38,34,90,,,,,,,,,
2013-460-u061-sk94-R32,2013-460,R32,5,(RET),u061,Adrian Ungur,ROU,27.997,sk94,Cedrik-Marcel Stebe,GER,22.282,5,WC,76(4) 30 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-460-b678-me89-R16,2013-460,R16,6,,b678,Michael Berrer,GER,32.553,me89,Illya Marchenko,UKR,25.368,,,61 61,2,0,12,2,0,0,https://www.atptour.com/en/scores/2013/460/MS010/match-stats?isLive=False,42,7,4,26,36,25,26,5,10,0,0,30,36,9,17,15,20,5,6,7,7,24,37,54,73,,,,,,,,,,0,5,17,37,8,17,5,20,1,6,13,37,1,26,5,10,0,0,7,7,6,36,19,73,,,,,,,,,
2013-460-b896-s963-R16,2013-460,R16,2,,b896,Benjamin Becker,GER,31.596,s963,Florent Serra,FRA,31.897,2,,75 62,2,0,13,7,0,0,https://www.atptour.com/en/scores/2013/460/MS015/match-stats?isLive=False,60,9,1,26,46,24,26,16,20,0,0,40,46,15,41,12,25,3,10,10,10,27,66,67,112,,,,,,,,,,6,3,41,66,26,41,13,25,7,10,39,66,2,26,4,20,0,0,10,10,6,46,45,112,,,,,,,,,
2013-460-be54-i236-R16,2013-460,R16,5,,be54,Ruben Bemelmans,BEL,25.018,i236,Uladzimir Ignatik,BLR,22.518,8,,76(5) 62,2,0,13,8,1,0,https://www.atptour.com/en/scores/2013/460/MS011/match-stats?isLive=False,63,9,2,31,51,28,31,16,20,0,0,44,51,9,36,16,31,2,3,10,10,25,67,69,118,,,,,,,,,,3,6,36,67,27,36,15,31,1,3,42,67,3,31,4,20,0,0,10,10,7,51,49,118,,,,,,,,,
2013-460-ca99-h571-R16,2013-460,R16,4,,ca99,Marius Copil,ROU,22.26,h571,Jan Hajek,CZE,29.454,,7,64 75,2,0,13,9,0,0,https://www.atptour.com/en/scores/2013/460/MS012/match-stats?isLive=False,64,20,5,46,70,39,46,13,24,2,2,52,70,6,34,9,21,2,3,11,11,15,55,67,125,,,,,,,,,,6,4,34,55,28,34,12,21,1,3,40,55,7,46,11,24,0,2,11,11,18,70,58,125,,,,,,,,,
2013-460-d499-ca22-R16,2013-460,R16,7,,d499,Frank Dancevic,CAN,28.319,ca22,Pavol Cervenak,SVK,25.553,,Q,76(3) 67(3) 63,2,1,19,16,1,1,https://www.atptour.com/en/scores/2013/460/MS009/match-stats?isLive=False,142,19,1,59,99,53,59,21,40,2,3,74,99,15,61,31,65,2,11,17,16,46,126,120,225,,,,,,,,,,11,7,61,126,46,61,34,65,9,11,80,126,6,59,19,40,1,3,16,17,25,99,105,225,,,,,,,,,
2013-460-m850-g858-R16,2013-460,R16,1,,m850,Paul-Henri Mathieu,FRA,31.024,g858,Ernests Gulbis,LAT,24.392,1 WC,,62 26 76(5),2,1,15,14,1,0,https://www.atptour.com/en/scores/2013/460/MS008/match-stats?isLive=False,115,4,6,53,107,39,53,26,54,8,11,65,107,10,48,18,35,3,4,14,14,28,83,93,190,,,,,,,,,,13,3,48,83,38,48,17,35,1,4,55,83,14,53,28,54,3,11,14,14,42,107,97,190,,,,,,,,,
2013-460-r397-p624-R16,2013-460,R16,8,,r397,Olivier Rochus,BEL,32.008,p624,Philipp Petzschner,GER,28.825,,,64 63,2,0,12,7,0,0,https://www.atptour.com/en/scores/2013/460/MS013/match-stats?isLive=False,84,0,1,36,64,24,36,16,28,4,5,40,64,10,37,25,38,4,8,9,10,35,75,75,139,,,,,,,,,,14,7,37,75,27,37,13,38,4,8,40,75,12,36,12,28,1,5,10,9,24,64,64,139,,,,,,,,,
2013-460-sl28-u061-R16,2013-460,R16,3,,sl28,Jan-Lennard Struff,GER,22.739,u061,Adrian Ungur,ROU,27.997,WC,5,36 63 63,2,1,15,12,0,0,https://www.atptour.com/en/scores/2013/460/MS014/match-stats?isLive=False,86,7,5,50,77,38,50,14,27,7,9,52,77,17,56,18,33,4,6,13,14,35,89,87,166,,,,,,,,,,6,6,56,89,39,56,15,33,2,6,54,89,12,50,13,27,2,9,14,13,25,77,79,166,,,,,,,,,
2013-460-b678-be54-QF,2013-460,QF,3,,b678,Michael Berrer,GER,32.553,be54,Ruben Bemelmans,BEL,25.018,,8,64 76(7),2,0,13,10,1,0,https://www.atptour.com/en/scores/2013/460/MS005/match-stats?isLive=False,86,9,2,41,65,34,41,15,24,1,2,49,65,19,53,13,36,2,6,11,11,32,89,81,154,,,,,,,,,,7,4,53,89,34,53,23,36,4,6,57,89,7,41,9,24,1,2,11,11,16,65,73,154,,,,,,,,,
2013-460-m850-d499-QF,2013-460,QF,1,,m850,Paul-Henri Mathieu,FRA,31.024,d499,Frank Dancevic,CAN,28.319,1 WC,,61 67(8) 76(6),2,1,19,14,1,1,https://www.atptour.com/en/scores/2013/460/MS004/match-stats?isLive=False,137,16,6,65,120,55,65,31,55,8,8,86,120,17,68,13,36,2,7,16,15,30,104,116,224,,,,,,,,,,19,3,68,104,51,68,23,36,5,7,74,104,10,65,24,55,0,8,15,16,34,120,108,224,,,,,,,,,
2013-460-r397-ca99-QF,2013-460,QF,4,,r397,Olivier Rochus,BEL,32.008,ca99,Marius Copil,ROU,22.26,,,64 62,2,0,12,6,0,0,https://www.atptour.com/en/scores/2013/460/MS006/match-stats?isLive=False,70,1,4,29,57,20,29,18,28,5,6,38,57,6,28,21,29,4,10,9,9,27,57,65,114,,,,,,,,,,10,7,28,57,22,28,8,29,6,10,30,57,9,29,10,28,1,6,9,9,19,57,49,114,,,,,,,,,
2013-460-sl28-b896-QF,2013-460,QF,2,,sl28,Jan-Lennard Struff,GER,22.739,b896,Benjamin Becker,GER,31.596,WC,2,61 46 76(2),2,1,17,13,1,0,https://www.atptour.com/en/scores/2013/460/MS007/match-stats?isLive=False,107,8,5,54,92,39,54,21,38,2,4,60,92,17,54,23,45,4,6,14,15,40,99,100,191,,,,,,,,,,8,4,54,99,37,54,22,45,2,6,59,99,15,54,17,38,2,4,15,14,32,92,91,191,,,,,,,,,
2013-460-b678-m850-SF,2013-460,SF,1,(RET),b678,Michael Berrer,GER,32.553,m850,Paul-Henri Mathieu,FRA,31.024,,1 WC,62 10 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-460-sl28-r397-SF,2013-460,SF,2,,sl28,Jan-Lennard Struff,GER,22.739,r397,Olivier Rochus,BEL,32.008,WC,,75 60,2,0,13,5,0,0,https://www.atptour.com/en/scores/2013/460/MS003/match-stats?isLive=False,60,9,3,36,55,25,36,12,19,3,4,37,55,12,28,14,24,5,9,9,9,26,52,63,107,,,,,,,,,,2,4,28,52,16,28,10,24,4,9,26,52,11,36,7,19,1,4,9,9,18,55,44,107,,,,,,,,,
2013-460-b678-sl28-F,2013-460,F,1,,b678,Michael Berrer,GER,32.553,sl28,Jan-Lennard Struff,GER,22.739,,WC,75 63,2,0,13,8,0,0,https://www.atptour.com/en/scores/2013/460/MS001/match-stats?isLive=False,81,4,4,38,71,28,38,19,33,2,3,47,71,10,43,21,32,3,6,11,10,31,75,78,146,,,,,,,,,,10,5,43,75,33,43,11,32,3,6,44,75,10,38,14,33,1,3,10,11,24,71,68,146,,,,,,,,,
2013-6708-a741-l828-Q1,2013-6708,Q1,1,,a741,Jean Andersen,RSA,24.594,l828,Hsin-Han Lee,TPE,24.672,,5,63 63,2,0,12,6,0,0,https://www.atptour.com/en/scores/2013/6708/QS009/match-stats?isLive=False,63,7,5,29,56,23,29,15,27,2,3,38,56,14,34,17,28,4,7,9,9,31,62,69,118,,,,,,,,,,2,5,34,62,20,34,11,28,3,7,31,62,6,29,12,27,1,3,9,9,18,56,49,118,,,,,,,,,
2013-6708-mb99-mp19-Q1,2013-6708,Q1,2,,mb99,Vahid Mirzadeh,USA,26.064,mp19,Gerald Moretti,BEL,20.333,6,WC,64 16 62,2,1,13,12,0,0,https://www.atptour.com/en/scores/2013/6708/QS011/match-stats?isLive=False,115,0,0,67,85,33,67,10,18,11,17,43,85,19,51,22,30,7,16,12,13,41,81,84,166,,,,,,,,,,3,11,51,81,32,51,8,30,9,16,40,81,34,67,8,18,6,17,13,12,42,85,82,166,,,,,,,,,
2013-6708-pc73-k194-Q1,2013-6708,Q1,4,,pc73,Hsien-Yin Peng,TPE,23.08,k194,Rick Kepler,USA,45.905,8,WC,61 63,2,0,12,4,0,0,https://www.atptour.com/en/scores/2013/6708/QS015/match-stats?isLive=False,45,5,8,24,48,20,24,10,24,1,3,30,48,22,34,8,13,6,8,8,8,30,47,60,95,,,,,,,,,,1,2,34,47,12,34,5,13,2,8,17,47,4,24,14,24,2,3,8,8,18,48,35,95,,,,,,,,,
2013-6708-so75-bg73-Q1,2013-6708,Q1,3,,so75,Mico Santiago,USA,18.86,bg73,Hendrik Bode,GER,28.731,7,WC,64 63,2,0,12,7,0,0,https://www.atptour.com/en/scores/2013/6708/QS013/match-stats?isLive=False,71,0,4,40,60,26,40,13,20,2,4,39,60,10,36,25,36,4,11,10,9,35,72,74,132,,,,,,,,,,4,12,36,72,26,36,11,36,7,11,37,72,14,40,7,20,2,4,9,10,21,60,58,132,,,,,,,,,
2013-6708-a741-l918-Q2,2013-6708,Q2,1,,a741,Jean Andersen,RSA,24.594,l918,Yong-Kyu Lim,KOR,21.591,,1,36 63 64,2,1,15,13,0,0,https://www.atptour.com/en/scores/2013/6708/QS004/match-stats?isLive=False,118,13,12,57,101,42,57,16,44,10,13,58,101,18,50,19,40,4,9,14,14,37,90,95,191,,,,,,,,,,4,3,50,90,32,50,21,40,5,9,53,90,15,57,28,44,3,13,14,14,43,101,96,191,,,,,,,,,
2013-6708-bd59-so75-Q2,2013-6708,Q2,3,,bd59,Carsten Ball,AUS,25.586,so75,Mico Santiago,USA,18.86,3,7,61 63,2,0,12,4,0,0,https://www.atptour.com/en/scores/2013/6708/QS006/match-stats?isLive=False,46,10,3,23,41,18,23,14,18,0,0,32,41,16,33,7,15,4,10,8,8,23,48,55,89,,,,,,,,,,0,2,33,48,17,33,8,15,6,10,25,48,5,23,4,18,0,0,8,8,9,41,34,89,,,,,,,,,
2013-6708-k457-mb99-Q2,2013-6708,Q2,2,,k457,Hiroki Kondo,JPN,30.209,mb99,Vahid Mirzadeh,USA,26.064,2,6,64 64,2,0,12,8,0,0,https://www.atptour.com/en/scores/2013/6708/QS005/match-stats?isLive=False,97,5,0,44,71,24,44,16,27,9,12,40,71,21,42,10,18,5,7,10,10,31,60,71,131,,,,,,,,,,0,1,42,60,21,42,8,18,2,7,29,60,20,44,11,27,3,12,10,10,31,71,60,131,,,,,,,,,
2013-6708-n598-pc73-Q2,2013-6708,Q2,4,,n598,Takuto Niki,JPN,25.274,pc73,Hsien-Yin Peng,TPE,23.08,4,8,64 67(3) 62,2,1,18,13,0,1,https://www.atptour.com/en/scores/2013/6708/QS007/match-stats?isLive=False,135,6,5,66,99,47,66,15,33,7,10,62,99,31,81,20,34,6,12,15,15,51,115,113,214,,,,,,,,,,1,2,81,115,50,81,14,34,6,12,64,115,19,66,18,33,3,10,15,15,37,99,101,214,,,,,,,,,
2013-6708-a410-a741-R32,2013-6708,R32,7,,a410,Thiago Alves,BRA,30.663,a741,Jean Andersen,RSA,24.594,7,Q,62 76(5),2,0,13,8,1,0,https://www.atptour.com/en/scores/2013/6708/MS023/match-stats?isLive=False,76,1,1,37,66,28,37,16,29,2,3,44,66,14,37,18,32,3,7,10,10,32,69,76,135,,,,,,,,,,8,5,37,69,23,37,14,32,4,7,37,69,9,37,13,29,1,3,10,10,22,66,59,135,,,,,,,,,
2013-6708-b842-mf57-R32,2013-6708,R32,5,,b842,Alex Bogomolov Jr.,RUS,29.744,mf57,Michael McClune,USA,23.413,5,,64 63,2,0,12,7,0,0,https://www.atptour.com/en/scores/2013/6708/MS028/match-stats?isLive=False,78,1,2,30,58,20,30,20,28,3,5,40,58,13,39,17,26,4,10,10,9,30,65,70,123,,,,,,,,,,7,6,39,65,26,39,9,26,6,10,35,65,10,30,8,28,2,5,9,10,18,58,53,123,,,,,,,,,
2013-6708-j386-bd59-R32,2013-6708,R32,10,,j386,Steve Johnson,USA,23.075,bd59,Carsten Ball,AUS,25.586,,Q,46 63 64,2,1,16,13,0,0,https://www.atptour.com/en/scores/2013/6708/MS022/match-stats?isLive=False,112,8,4,45,82,37,45,24,37,4,5,61,82,22,71,16,32,2,7,15,14,38,103,99,185,,,,,,,,,,18,2,71,103,49,71,16,32,5,7,65,103,8,45,13,37,1,5,14,15,21,82,86,185,,,,,,,,,
2013-6708-j452-n598-R32,2013-6708,R32,9,,j452,Suk-Young Jeong,KOR,19.774,n598,Takuto Niki,JPN,25.274,,Q,75 67(3) 64,2,1,19,16,0,1,https://www.atptour.com/en/scores/2013/6708/MS030/match-stats?isLive=False,171,9,4,67,114,51,67,24,47,7,9,75,114,19,66,23,47,4,6,17,17,42,113,117,227,,,,,,,,,,7,3,66,113,47,66,24,47,2,6,71,113,16,67,23,47,2,9,17,17,39,114,110,227,,,,,,,,,
2013-6708-k737-k457-R32,2013-6708,R32,12,,k737,Alex Kuznetsov,USA,25.959,k457,Hiroki Kondo,JPN,30.209,,Q,62 67(5) 63,2,1,18,12,0,1,https://www.atptour.com/en/scores/2013/6708/MS026/match-stats?isLive=False,155,5,1,76,108,50,76,16,32,7,10,66,108,27,60,24,44,7,12,14,15,51,104,117,212,,,,,,,,,,1,5,60,104,33,60,20,44,5,12,53,104,26,76,16,32,3,10,15,14,42,108,95,212,,,,,,,,,
2013-6708-ka00-e678-R32,2013-6708,R32,11,,ka00,Austin Krajicek,USA,22.596,e678,Jonathan Eysseric,FRA,22.65,,,63 60,2,0,12,3,0,0,https://www.atptour.com/en/scores/2013/6708/MS018/match-stats?isLive=False,71,1,1,30,48,21,30,12,18,2,2,33,48,13,29,19,31,5,9,7,8,32,60,65,108,,,,,,,,,,2,8,29,60,16,29,12,31,4,9,28,60,9,30,6,18,0,2,8,7,15,48,43,108,,,,,,,,,
2013-6708-ka98-sg87-R32,2013-6708,R32,8,,ka98,Bradley Klahn,USA,22.419,sg87,Ryan Sweeting,USA,25.518,,8,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2013/6708/MS019/match-stats?isLive=False,80,2,3,46,70,36,46,9,24,5,7,45,70,13,35,15,21,4,7,10,9,28,56,73,126,,,,,,,,,,2,4,35,56,22,35,6,21,3,7,28,56,10,46,15,24,2,7,9,10,25,70,53,126,,,,,,,,,
2013-6708-kb09-kc11-R32,2013-6708,R32,6,,kb09,Denis Kudla,USA,20.427,kc11,Daniel Kosakowski,USA,20.916,6,,26 63 75,2,1,15,14,0,0,https://www.atptour.com/en/scores/2013/6708/MS024/match-stats?isLive=False,146,4,3,40,89,28,40,20,49,9,15,48,89,35,70,19,43,6,16,15,14,54,113,102,202,,,,,,,,,,2,2,70,113,35,70,24,43,10,16,59,113,12,40,29,49,6,15,14,15,41,89,100,202,,,,,,,,,
2013-6708-mi33-z178-R32,2013-6708,R32,13,,mi33,Petr Michnev,CZE,23.465,z178,Denis Zivkovic,USA,25.309,WC,,63 36 63,2,1,15,12,0,0,https://www.atptour.com/en/scores/2013/6708/MS017/match-stats?isLive=False,84,9,4,50,80,36,50,19,30,4,6,55,80,15,54,12,21,3,8,14,13,27,75,82,155,,,,,,,,,,5,3,54,75,39,54,9,21,5,8,48,75,14,50,11,30,2,6,13,14,25,80,73,155,,,,,,,,,
2013-6708-pb22-mb93-R32,2013-6708,R32,14,,pb22,Peter Polansky,CAN,24.599,mb93,Rong Ma,CHN,28.978,,WC,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2013/6708/MS029/match-stats?isLive=False,78,0,2,25,54,19,25,16,29,1,2,35,54,14,34,14,27,4,6,9,10,28,61,63,115,,,,,,,,,,1,2,34,61,20,34,13,27,2,6,33,61,6,25,13,29,1,2,10,9,19,54,52,115,,,,,,,,,
2013-6708-r368-y124-R32,2013-6708,R32,3,(RET),r368,Michael Russell,USA,34.72,y124,Donald Young,USA,23.494,3,,40 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-6708-sc47-l784-R32,2013-6708,R32,1,,sc47,Go Soeda,JPN,28.376,l784,Dennis Lajola,USA,23.94,1,WC,63 61,2,0,12,4,0,0,https://www.atptour.com/en/scores/2013/6708/MS016/match-stats?isLive=False,60,2,0,22,46,18,22,15,24,2,3,33,46,10,22,18,25,5,6,8,8,28,47,61,93,,,,,,,,,,4,4,22,47,12,22,7,25,1,6,19,47,4,22,9,24,1,3,8,8,13,46,32,93,,,,,,,,,
2013-6708-sf62-t982-R32,2013-6708,R32,4,,sf62,Tim Smyczek,USA,25.059,t982,Tsung-Hua Yang,TPE,21.811,4,,62 62,2,0,12,4,0,0,https://www.atptour.com/en/scores/2013/6708/MS020/match-stats?isLive=False,69,2,1,30,44,23,30,8,14,1,2,31,44,7,24,27,37,5,8,8,8,34,61,65,105,,,,,,,,,,2,3,24,61,17,24,10,37,3,8,27,61,7,30,6,14,1,2,8,8,13,44,40,105,,,,,,,,,
2013-6708-sl08-ra51-R32,2013-6708,R32,15,,sl08,Tennys Sandgren,USA,21.497,ra51,Blaz Rola,SLO,22.293,,,61 76(10),2,0,13,7,1,0,https://www.atptour.com/en/scores/2013/6708/MS025/match-stats?isLive=False,93,6,2,43,79,34,43,23,36,7,8,57,79,12,35,9,25,3,6,10,9,21,60,78,139,,,,,,,,,,5,2,35,60,23,35,16,25,3,6,39,60,9,43,13,36,1,8,9,10,22,79,61,139,,,,,,,,,
2013-6708-w522-bf17-R32,2013-6708,R32,16,,w522,Rhyne Williams,USA,21.83,bf17,Devin Britton,USA,21.844,,WC,60 61,2,0,12,1,0,0,https://www.atptour.com/en/scores/2013/6708/MS021/match-stats?isLive=False,56,2,1,28,44,22,28,9,16,0,0,31,44,11,26,15,18,5,9,7,6,26,44,57,88,,,,,,,,,,2,2,26,44,15,26,3,18,4,9,18,44,6,28,7,16,0,0,6,7,13,44,31,88,,,,,,,,,
2013-6708-z168-i230-R32,2013-6708,R32,2,,z168,Mischa Zverev,GER,25.413,i230,Tatsuma Ito,JPN,24.674,,2,46 63 64,2,1,16,13,0,0,https://www.atptour.com/en/scores/2013/6708/MS031/match-stats?isLive=False,109,4,3,46,91,32,46,30,45,2,3,62,91,12,48,15,37,2,5,15,14,27,85,89,176,,,,,,,,,,1,6,48,85,36,48,22,37,3,5,58,85,14,46,15,45,1,3,14,15,29,91,87,176,,,,,,,,,
2013-6708-b842-pb22-R16,2013-6708,R16,4,,b842,Alex Bogomolov Jr.,RUS,29.744,pb22,Peter Polansky,CAN,24.599,5,,63 76(4),2,0,13,9,1,0,https://www.atptour.com/en/scores/2013/6708/MS014/match-stats?isLive=False,88,2,3,39,62,31,39,13,23,0,2,44,62,8,33,18,30,3,4,11,10,26,63,70,125,,,,,,,,,,3,0,33,63,25,33,12,30,1,4,37,63,8,39,10,23,2,2,10,11,18,62,55,125,,,,,,,,,
2013-6708-j386-a410-R16,2013-6708,R16,6,,j386,Steve Johnson,USA,23.075,a410,Thiago Alves,BRA,30.663,,7,63 63,2,0,12,6,0,0,https://www.atptour.com/en/scores/2013/6708/MS011/match-stats?isLive=False,59,6,0,34,48,28,34,9,14,3,3,37,48,12,30,8,21,3,4,9,9,20,51,57,99,,,,,,,,,,2,1,30,51,18,30,13,21,1,4,31,51,6,34,5,14,0,3,9,9,11,48,42,99,,,,,,,,,
2013-6708-ka98-ka00-R16,2013-6708,R16,7,,ka98,Bradley Klahn,USA,22.419,ka00,Austin Krajicek,USA,22.596,,,61 76(7),2,0,13,7,1,0,https://www.atptour.com/en/scores/2013/6708/MS009/match-stats?isLive=False,84,4,2,37,58,26,37,14,21,0,2,40,58,16,42,15,23,4,5,10,9,31,65,71,123,,,,,,,,,,4,0,42,65,26,42,8,23,1,5,34,65,11,37,7,21,2,2,9,10,18,58,52,123,,,,,,,,,
2013-6708-kb09-sl08-R16,2013-6708,R16,5,,kb09,Denis Kudla,USA,20.427,sl08,Tennys Sandgren,USA,21.497,6,,76(1) 76(3),2,0,14,12,2,0,https://www.atptour.com/en/scores/2013/6708/MS012/match-stats?isLive=False,130,6,3,50,95,37,50,24,45,1,4,61,95,19,55,24,40,3,10,12,12,43,95,104,190,,,,,,,,,,3,3,55,95,36,55,16,40,7,10,52,95,13,50,21,45,3,4,12,12,34,95,86,190,,,,,,,,,
2013-6708-r368-k737-R16,2013-6708,R16,2,,r368,Michael Russell,USA,34.72,k737,Alex Kuznetsov,USA,25.959,3,,06 75 63,2,1,13,14,0,0,https://www.atptour.com/en/scores/2013/6708/MS013/match-stats?isLive=False,123,2,7,55,93,35,55,17,38,7,12,52,93,15,48,19,37,4,14,14,13,34,85,86,178,,,,,,,,,,7,1,48,85,33,48,18,37,10,14,51,85,20,55,21,38,5,12,13,14,41,93,92,178,,,,,,,,,
